VAR,Variable,UNIT,Measure,COU,Country,TIME_PERIOD,Year,Value,OBS_STATUS
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,BGR,Bulgaria,2007,,0.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,NLD,Netherlands,2005,,0.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,TUR,Türkiye,2005,,0.0,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,NLD,Netherlands,2005,,0.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,TUR,Türkiye,2005,,0.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,LTU,Lithuania,2005,,0.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,LTU,Lithuania,2005,,0.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,CRI,Costa Rica,2005,,0.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,CRI,Costa Rica,2005,,0.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,ROU,Romania,2005,,0.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,ROU,Romania,2005,,0.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,BGR,Bulgaria,2005,,0.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,BGR,Bulgaria,2005,,0.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,NLD,Netherlands,2006,,0.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,TUR,Türkiye,2006,,0.0,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,NLD,Netherlands,2006,,0.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,TUR,Türkiye,2006,,0.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,LTU,Lithuania,2006,,0.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,LTU,Lithuania,2006,,0.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,CRI,Costa Rica,2006,,0.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,CRI,Costa Rica,2006,,0.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,ROU,Romania,2006,,0.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,ROU,Romania,2006,,0.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,BGR,Bulgaria,2006,,0.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,BGR,Bulgaria,2006,,0.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,NLD,Netherlands,2004,,0.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,TUR,Türkiye,2004,,0.0,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,NLD,Netherlands,2004,,0.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,TUR,Türkiye,2004,,0.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,LTU,Lithuania,2004,,0.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,LTU,Lithuania,2004,,0.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,CRI,Costa Rica,2004,,0.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,CRI,Costa Rica,2004,,0.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,ROU,Romania,2004,,0.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,ROU,Romania,2004,,0.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,BGR,Bulgaria,2004,,0.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,BGR,Bulgaria,2004,,0.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,NLD,Netherlands,2003,,0.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,TUR,Türkiye,2003,,0.0,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,NLD,Netherlands,2003,,0.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,TUR,Türkiye,2003,,0.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,LTU,Lithuania,2003,,0.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,LTU,Lithuania,2003,,0.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,CRI,Costa Rica,2003,,0.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,CRI,Costa Rica,2003,,0.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,ROU,Romania,2003,,0.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,ROU,Romania,2003,,0.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,NLD,Netherlands,2002,,0.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,TUR,Türkiye,2002,,0.0,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,NLD,Netherlands,2002,,0.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,TUR,Türkiye,2002,,0.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,LTU,Lithuania,2002,,0.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,LTU,Lithuania,2002,,0.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,CRI,Costa Rica,2002,,0.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,CRI,Costa Rica,2002,,0.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,ROU,Romania,2002,,0.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,ROU,Romania,2002,,0.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,NLD,Netherlands,2001,,0.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,TUR,Türkiye,2001,,0.0,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,NLD,Netherlands,2001,,0.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,TUR,Türkiye,2001,,0.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,LTU,Lithuania,2001,,0.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,LTU,Lithuania,2001,,0.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,CRI,Costa Rica,2001,,0.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,CRI,Costa Rica,2001,,0.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,ROU,Romania,2001,,0.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,ROU,Romania,2001,,0.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,NLD,Netherlands,2000,,0.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,TUR,Türkiye,2000,,0.0,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,NLD,Netherlands,2000,,0.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,TUR,Türkiye,2000,,0.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,LTU,Lithuania,2000,,0.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,LTU,Lithuania,2000,,0.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,CRI,Costa Rica,2000,,0.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,CRI,Costa Rica,2000,,0.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,ROU,Romania,2000,,0.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,ROU,Romania,2000,,0.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,SVN,Slovenia,2022,,0.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,SVN,Slovenia,2022,,0.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,CRI,Costa Rica,2022,,0.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,CRI,Costa Rica,2022,,0.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,BEL,Belgium,2022,,162.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,BEL,Belgium,2022,,103.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,BEL,Belgium,2022,,39.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,BEL,Belgium,2022,,123.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,CZE,Czechia,2022,,266.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,CZE,Czechia,2022,,141.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,CZE,Czechia,2022,,162.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,CZE,Czechia,2022,,3.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,IRL,Ireland,2022,,86.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,IRL,Ireland,2022,,67.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,LUX,Luxembourg,2022,,10.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,LUX,Luxembourg,2022,,4.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,MEX,Mexico,2022,,5019.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,MEX,Mexico,2022,,1494.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,MEX,Mexico,2022,,22.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,NZL,New Zealand,2022,,164.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,NZL,New Zealand,2022,,51.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,NZL,New Zealand,2022,,86.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,NZL,New Zealand,2022,,26.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,CHL,Chile,2022,,322.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,CHL,Chile,2022,,221.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,CHL,Chile,2022,,215.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,ISR,Israel,2022,,88.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,ISR,Israel,2022,,45.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,ISR,Israel,2022,,37.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,ISR,Israel,2022,,26.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,SVN,Slovenia,2022,,29.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,SVN,Slovenia,2022,,12.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,SVN,Slovenia,2022,,26.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,IRL,Ireland,2022,,56.0,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,BEL,Belgium,2022,,13.94,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,BEL,Belgium,2022,,8.87,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,BEL,Belgium,2022,,3.36,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,BEL,Belgium,2022,,10.59,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,CZE,Czechia,2022,,25.29,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,CZE,Czechia,2022,,13.41,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,CZE,Czechia,2022,,15.4,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,CZE,Czechia,2022,,0.29,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,IRL,Ireland,2022,,17.0,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,IRL,Ireland,2022,,11.07,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,IRL,Ireland,2022,,13.24,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,LUX,Luxembourg,2022,,15.49,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,LUX,Luxembourg,2022,,6.2,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,MEX,Mexico,2022,,38.57,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,MEX,Mexico,2022,,11.48,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,MEX,Mexico,2022,,0.17,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,NZL,New Zealand,2022,,32.01,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,NZL,New Zealand,2022,,9.95,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,NZL,New Zealand,2022,,16.78,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,NZL,New Zealand,2022,,5.07,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,CHL,Chile,2022,,16.24,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,CHL,Chile,2022,,11.15,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,CHL,Chile,2022,,10.84,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,ISR,Israel,2022,,9.21,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,ISR,Israel,2022,,4.71,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,ISR,Israel,2022,,3.87,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,ISR,Israel,2022,,2.72,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,SVN,Slovenia,2022,,13.76,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,SVN,Slovenia,2022,,5.69,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,SVN,Slovenia,2022,,12.34,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,CRI,Costa Rica,2022,,30.0,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,CRI,Costa Rica,2022,,5.75,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,CRI,Costa Rica,2022,,8.06,A
HOSPTHOS,Hospitals,NOMBRENB,Number,CRI,Costa Rica,2022,,42.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,AUS,Australia,2000,,1265.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,AUS,Australia,2000,,1021.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,AUS,Australia,2000,,749.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,AUT,Austria,2000,,274.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,AUT,Austria,2000,,140.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,AUT,Austria,2000,,173.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,AUT,Austria,2000,,40.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,BEL,Belgium,2000,,225.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,BEL,Belgium,2000,,158.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,BEL,Belgium,2000,,68.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,BEL,Belgium,2000,,157.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,CAN,Canada,2000,,787.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,FRA,France,2000,,3120.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,FRA,France,2000,,2172.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,FRA,France,2000,,1043.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,FRA,France,2000,,889.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,DEU,Germany,2000,,3635.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,DEU,Germany,2000,,2003.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,DEU,Germany,2000,,1058.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,DEU,Germany,2000,,1283.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,GRC,Greece,2000,,337.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,GRC,Greece,2000,,179.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,GRC,Greece,2000,,5.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,GRC,Greece,2000,,140.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,HUN,Hungary,2000,,175.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,HUN,Hungary,2000,,146.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,ISL,Iceland,2000,,22.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,ISL,Iceland,2000,,10.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,IRL,Ireland,2000,,184.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,IRL,Ireland,2000,,53.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,ITA,Italy,2000,,1321.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,ITA,Italy,2000,,1150.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,JPN,Japan,2000,,9266.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,JPN,Japan,2000,,8205.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,JPN,Japan,2000,,1732.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,KOR,Korea,2000,,1141.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,KOR,Korea,2000,,866.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,MEX,Mexico,2000,,3952.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,MEX,Mexico,2000,,997.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,NLD,Netherlands,2000,,208.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,NLD,Netherlands,2000,,110.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,NLD,Netherlands,2000,,208.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,NOR,Norway,2000,,60.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,POL,Poland,2000,,803.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,PRT,Portugal,2000,,225.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,PRT,Portugal,2000,,158.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,PRT,Portugal,2000,,130.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,PRT,Portugal,2000,,52.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,SVK,Slovak Republic,2000,,140.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,SVK,Slovak Republic,2000,,98.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,ESP,Spain,2000,,771.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,ESP,Spain,2000,,586.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,ESP,Spain,2000,,317.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,ESP,Spain,2000,,151.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,SWE,Sweden,2000,,89.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,SWE,Sweden,2000,,80.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,CHE,Switzerland,2000,,376.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,CHE,Switzerland,2000,,230.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,TUR,Türkiye,2000,,1183.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,TUR,Türkiye,2000,,1023.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,TUR,Türkiye,2000,,908.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,USA,United States,2000,,5810.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,USA,United States,2000,,4792.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,CHL,Chile,2000,,412.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,CHL,Chile,2000,,292.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,CHL,Chile,2000,,227.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,EST,Estonia,2000,,68.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,EST,Estonia,2000,,56.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,ISR,Israel,2000,,86.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,ISR,Israel,2000,,48.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,ISR,Israel,2000,,38.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,ISR,Israel,2000,,23.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,SVN,Slovenia,2000,,27.0,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,AUS,Australia,2000,,66.48,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,AUS,Australia,2000,,53.66,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,AUS,Australia,2000,,39.36,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,AUT,Austria,2000,,34.2,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,AUT,Austria,2000,,17.47,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,AUT,Austria,2000,,21.59,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,AUT,Austria,2000,,4.99,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,BEL,Belgium,2000,,21.95,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,BEL,Belgium,2000,,15.41,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,BEL,Belgium,2000,,6.63,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,BEL,Belgium,2000,,15.32,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,CAN,Canada,2000,,25.65,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,FRA,France,2000,,51.35,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,FRA,France,2000,,35.75,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,FRA,France,2000,,17.17,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,FRA,France,2000,,14.63,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,DEU,Germany,2000,,44.22,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,DEU,Germany,2000,,24.36,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,DEU,Germany,2000,,12.87,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,DEU,Germany,2000,,15.61,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,GRC,Greece,2000,,31.19,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,GRC,Greece,2000,,16.57,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,GRC,Greece,2000,,12.96,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,GRC,Greece,2000,,0.46,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,HUN,Hungary,2000,,17.14,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,HUN,Hungary,2000,,14.3,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,ISL,Iceland,2000,,78.23,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,ISL,Iceland,2000,,35.56,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,IRL,Ireland,2000,,48.36,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,IRL,Ireland,2000,,13.93,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,ITA,Italy,2000,,23.2,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,ITA,Italy,2000,,20.2,A
