VAR,Variable,UNIT,Measure,COU,Country,TIME_PERIOD,Year,Value,OBS_STATUS
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),DNK,Denmark,2002,,0.38,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),FIN,Finland,2002,,1.14,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),FRA,France,2002,,0.26,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),DEU,Germany,2002,,0.21,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),DEU,Germany,2002,,0.22,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),HUN,Hungary,2002,,0.2,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),ISL,Iceland,2002,,0.72,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),ISL,Iceland,2002,,0.72,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),ITA,Italy,2002,,0.26,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),JPN,Japan,2002,,0.17,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),JPN,Japan,2002,,0.19,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),KOR,Korea,2002,,0.19,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),LUX,Luxembourg,2002,,0.23,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),NLD,Netherlands,2002,,0.12,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),NLD,Netherlands,2002,,0.13,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),NLD,Netherlands,2002,,0.15,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),NOR,Norway,2002,,0.49,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),NOR,Norway,2002,,0.55,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),NOR,Norway,2002,,0.77,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),POL,Poland,2002,,0.57,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),SVK,Slovak Republic,2002,,0.2,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),ESP,Spain,2002,,0.16,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),SWE,Sweden,2002,,0.71,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),SWE,Sweden,2002,,0.73,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),SWE,Sweden,2002,,1.01,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),TUR,Türkiye,2002,,0.63,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),GBR,United Kingdom,2002,,0.46,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),EST,Estonia,2002,,0.31,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),ISR,Israel,2002,,0.23,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),ISR,Israel,2002,,0.27,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,AUT,Austria,2002,,21.05,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,AUT,Austria,2002,,21.05,A
MIDWMILP,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,CAN,Canada,2002,,1.26,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,CZE,Czechia,2002,,53.34,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,DNK,Denmark,2002,,20.66,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,DNK,Denmark,2002,,21.39,A
MIDWMILP,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,DNK,Denmark,2002,,31.94,A
MIDWMILP,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,FIN,Finland,2002,,106.8,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,FRA,France,2002,,20.51,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,DEU,Germany,2002,,23.64,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,DEU,Germany,2002,,25.03,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,HUN,Hungary,2002,,21.45,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,ISL,Iceland,2002,,51.37,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,ISL,Iceland,2002,,51.37,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,JPN,Japan,2002,,21.09,A
MIDWMILP,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,ITA,Italy,2002,,27.26,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,JPN,Japan,2002,,18.84,A
MIDWMILP,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,KOR,Korea,2002,,18.03,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,LUX,Luxembourg,2002,,19.27,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,NLD,Netherlands,2002,,9.26,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,NLD,Netherlands,2002,,10.17,A
MIDWMILP,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,NLD,Netherlands,2002,,12.25,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,NOR,Norway,2002,,39.89,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,NOR,Norway,2002,,44.65,A
MIDWMILP,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,NOR,Norway,2002,,63.23,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,POL,Poland,2002,,61.46,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,SVK,Slovak Republic,2002,,21.38,A
MIDWMILP,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,ESP,Spain,2002,,15.67,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,SWE,Sweden,2002,,65.76,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,SWE,Sweden,2002,,68.25,A
MIDWMILP,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,SWE,Sweden,2002,,94.07,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,TUR,Türkiye,2002,,33.72,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,GBR,United Kingdom,2002,,41.27,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,EST,Estonia,2002,,32.46,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,ISR,Israel,2002,,10.7,A
MIDWMILP,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,ISR,Israel,2002,,12.81,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,LVA,Latvia,2002,,26.18,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,LTU,Lithuania,2002,,41.81,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),LTU,Lithuania,2002,,0.36,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),LVA,Latvia,2002,,0.23,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),LVA,Latvia,2002,,470.0,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,LTU,Lithuania,2002,,41.94,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),LVA,Latvia,2002,,0.2,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),LTU,Lithuania,2002,,1239.0,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),LTU,Lithuania,2002,,0.36,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),LVA,Latvia,2002,,527.0,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,LVA,Latvia,2002,,23.35,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),LTU,Lithuania,2002,,1235.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),BGR,Bulgaria,2002,,3433.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),HRV,Croatia,2002,,1491.0,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,HRV,Croatia,2002,,37.19,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,BGR,Bulgaria,2002,,51.62,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),BGR,Bulgaria,2002,,0.44,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),HRV,Croatia,2002,,0.35,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),AUT,Austria,2003,,1671.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),AUT,Austria,2003,,1671.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),CAN,Canada,2003,,445.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),CZE,Czechia,2003,,4772.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),DNK,Denmark,2003,,1297.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),DNK,Denmark,2003,,1376.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),DNK,Denmark,2003,,2118.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),FIN,Finland,2003,,5955.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),FRA,France,2003,,16765.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),DEU,Germany,2003,,18000.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),DEU,Germany,2003,,19000.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),HUN,Hungary,2003,,2032.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),ISL,Iceland,2003,,216.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),ISL,Iceland,2003,,216.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),ITA,Italy,2003,,14527.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),KOR,Korea,2003,,1407.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),KOR,Korea,2003,,8996.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),NLD,Netherlands,2003,,2013.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),NLD,Netherlands,2003,,2155.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),NLD,Netherlands,2003,,2600.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),NOR,Norway,2003,,2245.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),NOR,Norway,2003,,2490.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),NOR,Norway,2003,,3545.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),POL,Poland,2003,,21129.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),POL,Poland,2003,,32276.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),SVK,Slovak Republic,2003,,1456.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),ESP,Spain,2003,,6764.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),SWE,Sweden,2003,,6362.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),SWE,Sweden,2003,,6607.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),SWE,Sweden,2003,,9171.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),TUR,Türkiye,2003,,41662.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),GBR,United Kingdom,2003,,28291.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),EST,Estonia,2003,,403.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),ISR,Israel,2003,,1533.0,A
MIDWMILP,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),ISR,Israel,2003,,1861.0,A
MIDWMIDW,Practising midwives,PERSMYNB,Number of persons (head counts),SVN,Slovenia,2003,,32.0,A
MIDWMIPA,Professionally active midwives,PERSMYNB,Number of persons (head counts),SVN,Slovenia,2003,,35.0,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),AUT,Austria,2003,,0.21,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),AUT,Austria,2003,,0.21,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),CAN,Canada,2003,,0.01,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),CZE,Czechia,2003,,0.47,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),DNK,Denmark,2003,,0.24,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),DNK,Denmark,2003,,0.26,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),DNK,Denmark,2003,,0.39,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),FIN,Finland,2003,,1.14,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),FRA,France,2003,,0.27,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),DEU,Germany,2003,,0.22,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),DEU,Germany,2003,,0.23,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),HUN,Hungary,2003,,0.2,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),ISL,Iceland,2003,,0.75,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),ISL,Iceland,2003,,0.75,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),ITA,Italy,2003,,0.25,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),KOR,Korea,2003,,0.03,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),KOR,Korea,2003,,0.19,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),NLD,Netherlands,2003,,0.12,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),NLD,Netherlands,2003,,0.13,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),NLD,Netherlands,2003,,0.16,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),NOR,Norway,2003,,0.49,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),NOR,Norway,2003,,0.55,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),NOR,Norway,2003,,0.78,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),POL,Poland,2003,,0.55,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),POL,Poland,2003,,0.84,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),SVK,Slovak Republic,2003,,0.27,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),ESP,Spain,2003,,0.16,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),SWE,Sweden,2003,,0.71,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),SWE,Sweden,2003,,0.74,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),SWE,Sweden,2003,,1.02,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),TUR,Türkiye,2003,,0.62,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),GBR,United Kingdom,2003,,0.47,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),EST,Estonia,2003,,0.29,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),ISR,Israel,2003,,0.23,A
MIDWMILP,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),ISR,Israel,2003,,0.28,A
MIDWMIDW,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),SVN,Slovenia,2003,,0.02,A
MIDWMIPA,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),SVN,Slovenia,2003,,0.02,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,AUT,Austria,2003,,21.72,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,DNK,Denmark,2003,,20.05,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,AUT,Austria,2003,,21.72,A
MIDWMILP,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,CAN,Canada,2003,,1.33,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,CZE,Czechia,2003,,50.94,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,DNK,Denmark,2003,,21.27,A
MIDWMILP,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,DNK,Denmark,2003,,32.74,A
MIDWMILP,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,FIN,Finland,2003,,105.16,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,FRA,France,2003,,21.12,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,DEU,Germany,2003,,25.47,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,DEU,Germany,2003,,26.88,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,HUN,Hungary,2003,,21.47,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,ISL,Iceland,2003,,52.14,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,ISL,Iceland,2003,,52.14,A
MIDWMILP,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,ITA,Italy,2003,,26.7,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,KOR,Korea,2003,,2.85,A
MIDWMILP,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,KOR,Korea,2003,,18.23,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,NLD,Netherlands,2003,,10.05,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,NLD,Netherlands,2003,,10.76,A
MIDWMILP,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,NLD,Netherlands,2003,,12.98,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,NOR,Norway,2003,,39.76,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,NOR,Norway,2003,,44.1,A
MIDWMILP,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,NOR,Norway,2003,,62.79,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,POL,Poland,2003,,60.18,A
MIDWMILP,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,POL,Poland,2003,,91.94,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,SVK,Slovak Republic,2003,,28.16,A
MIDWMILP,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,ESP,Spain,2003,,15.35,A
MIDWMIDW,Practising midwives,MILBIRNB,Per 1 000 live births,SWE,Sweden,2003,,64.16,A
MIDWMIPA,Professionally active midwives,MILBIRNB,Per 1 000 live births,SWE,Sweden,2003,,66.63,A
MIDWMILP,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,SWE,Sweden,2003,,92.49,A
